Log file open, 01/19/23 18:27:20
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module ClothingSystemEditor (307)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module ClothingSystemRuntimeNv (305)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module MediaAssets (303)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module Overlay (301)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module OverlayEditor (300)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module VREditor (297)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module StringTableEditor (295)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module GameplayTasksEditor (293)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module BehaviorTreeEditor (291)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module FunctionalTesting (289)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module CollisionAnalyzer (287)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module WorkspaceMenuStructure (286)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module UMG (283)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module UMGEditor (282)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module EditorStyle (277)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module SlateReflector (275)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module Slate (273)
[2023.01.19-10.27.40:061][430]LogModuleManager: Shutting down and abandoning module SlateCore (271)
[2023.01.19-10.27.40:062][430]LogModuleManager: Shutting down and abandoning module SubobjectDataInterface (269)
[2023.01.19-10.27.40:062][430]LogModuleManager: Shutting down and abandoning module LandscapeEditorUtilities (267)
[2023.01.19-10.27.40:062][430]LogModuleManager: Shutting down and abandoning module UnrealEd (265)
[2023.01.19-10.27.40:062][430]LogModuleManager: Shutting down and abandoning module MRMesh (263)
[2023.01.19-10.27.40:062][430]LogModuleManager: Shutting down and abandoning module Messaging (261)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module SourceCodeAccess (259)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module HeadMountedDisplay (257)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module Networking (255)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module Core (253)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module MaterialEditor (251)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module MovieSceneTools (249)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module CurveEditor (248)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module Sequencer (246)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module KismetCompiler (243)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module MeshBuilder (241)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module NaniteBuilder (239)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module MeshUtilities (237)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module MeshMergeUtilities (236)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module MeshReductionInterface (235)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module MeshBoneReduction (234)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module SkeletalMeshReduction (232)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module ProxyLODMeshReduction (230)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module QuadricMeshReduction (228)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module MaterialBaking (224)
[2023.01.19-10.27.40:063][430]LogModuleManager: Shutting down and abandoning module TargetDeviceServices (221)
[2023.01.19-10.27.40:074][430]LogModuleManager: Shutting down and abandoning module NullInstallBundleManager (217)
[2023.01.19-10.27.40:074][430]LogModuleManager: Shutting down and abandoning module DerivedDataCache (215)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module TargetPlatform (213)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module ShaderFormatVectorVM (212)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module MetalShaderFormat (210)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module VulkanShaderFormat (208)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module ShaderFormatOpenGL (206)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module ShaderFormatD3D (204)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module AudioFormatOpus (202)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module AudioFormatOgg (200)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module AudioFormatBink (198)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module AudioFormatADPCM (196)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module WindowsTargetPlatform (189)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module TVOSTargetPlatform (187)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module LinuxArm64TargetPlatform (185)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module LinuxTargetPlatform (183)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module IOSTargetPlatform (181)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module HoloLensTargetPlatform (179)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module AndroidTargetPlatform (177)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module TextureFormat (175)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module ImageWrapper (174)
[2023.01.19-10.27.40:076][430]LogModuleManager: Shutting down and abandoning module TextureFormatOodle (172)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module TextureFormatUncompressed (170)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module TextureFormatIntelISPCTexComp (168)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module TextureFormatETC2 (166)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module TextureFormatDXT (164)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module TextureFormatASTC (162)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module TurnkeySupport (159)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module InputCore (156)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module Settings (154)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module DirectoryWatcher (152)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module ChaosSolverEngine (150)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module FieldSystemEngine (149)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module Chaos (146)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module GeometryCore (145)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module WindowsPlatformFeatures (142)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module GameplayMediaEncoder (141)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module AVEncoder (140)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module D3D12RHI (136)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module GoogleARCoreRendering (134)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module LauncherChunkInstaller (132)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module VariantManagerContent (130)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module GLTFExporter (128)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module DatasmithContent (126)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module ChaosCloth (124)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module PixWinPlugin (122)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module WindowsDeviceProfileSelector (120)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module OpenXRMsftHandInteraction (118)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module OpenXRHandTracking (116)
[2023.01.19-10.27.40:077][430]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module OpenXREyeTracker (114)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module OpenXRAR (112)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module AugmentedReality (111)
[2023.01.19-10.27.40:077][430]LogModuleManager: Shutting down and abandoning module OpenXRHMD (108)
[2023.01.19-10.27.40:103][430]LogModuleManager: Shutting down and abandoning module HPMotionController (106)
[2023.01.19-10.27.40:103][430]LogModuleManager: Shutting down and abandoning module ExampleDeviceProfileSelector (104)
[2023.01.19-10.27.40:103][430]LogModuleManager: Shutting down and abandoning module ChunkDownloader (102)
[2023.01.19-10.27.40:103][430]LogModuleManager: Shutting down and abandoning module WmfMedia (100)
[2023.01.19-10.27.40:103][430]LogModuleManager: Shutting down and abandoning module Media (99)
[2023.01.19-10.27.40:106][430]LogModuleManager: Shutting down and abandoning module MicrosoftOpenXRRuntimeSettings (96)
[2023.01.19-10.27.40:106][430]LogModuleManager: Shutting down and abandoning module MicrosoftOpenXR (94)
[2023.01.19-10.27.40:106][430]LogModuleManager: Shutting down and abandoning module NuGetModule (92)
[2023.01.19-10.27.40:106][430]LogModuleManager: Shutting down and abandoning module ExrReaderGpu (90)
[2023.01.19-10.27.40:106][430]LogModuleManager: Shutting down and abandoning module OnlineBlueprintSupport (88)
[2023.01.19-10.27.40:106][430]LogModuleManager: Shutting down and abandoning module OnlineSubsystemUtils (86)
[2023.01.19-10.27.40:106][430]LogModuleManager: Shutting down and abandoning module OnlineSubsystem (84)
[2023.01.19-10.27.40:107][430]LogModuleManager: Shutting down and abandoning module XMPP (79)
[2023.01.19-10.27.40:107][430]LogModuleManager: Shutting down and abandoning module WebSockets (78)
[2023.01.19-10.27.40:142][430]LogModuleManager: Shutting down and abandoning module HTTP (75)
[2023.01.19-10.27.40:142][430]LogHttp: Warning: [FHttpManager::Flush] FlushReason was Shutdown. Unbinding delegates for 1 outstanding Http Requests:
[2023.01.19-10.27.40:142][430]LogHttp: Warning: 	verb=[POST] url=[https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7BEF40DB35-4468-BD34-FD57-6EBEE57D7FE2%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=23a6adda413223879f2e3fbed2013711%7C6579b7b1ee3242adadd96734fd7be6fc%7C8c67536a-fcd1-48e5-b4ac-2072b16019e1&AppEnvironment=datacollector-binary&UploadType=eteventstream] refs=[1] status=Processing
[2023.01.19-10.27.40:147][430]LogModuleManager: Shutting down and abandoning module SSL (74)
[2023.01.19-10.27.40:147][430]LogModuleManager: Shutting down and abandoning module OnlineServicesCommonEngineUtils (70)
[2023.01.19-10.27.40:147][430]LogModuleManager: Shutting down and abandoning module OnlineServicesCommon (68)
[2023.01.19-10.27.40:147][430]LogModuleManager: Shutting down and abandoning module OnlineServicesInterface (66)
[2023.01.19-10.27.40:147][430]LogModuleManager: Shutting down and abandoning module NiagaraVertexFactories (64)
[2023.01.19-10.27.40:147][430]LogModuleManager: Shutting down and abandoning module NiagaraShader (62)
[2023.01.19-10.27.40:147][430]LogModuleManager: Shutting down and abandoning module AISupportModule (60)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module DesktopPlatform (58)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module PythonScriptPluginPreload (56)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module PlatformCryptoOpenSSL (54)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module PlatformCryptoTypes (52)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module PlatformCrypto (50)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module PerforceSourceControl (48)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module SourceControl (47)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module XGEController (44)
[2023.01.19-10.27.40:148][430]LogXGEController: Cleaning working directory: C:/Users/26598/AppData/Local/Temp/UnrealXGEWorkingDir/
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module FastBuildController (42)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module AnimationModifiers (40)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module AudioEditor (38)
[2023.01.19-10.27.40:148][430]LogModuleManager: Shutting down and abandoning module PropertyEditor (37)
